ID	DOCULECT	CONCEPT	FORM	TOKENS	COGIDS	MORPHEMES	ALIGNMENT	COGID	SOURCE	NOTE
733	Kagate	To look	t̪adze	t̪ a + dz e	3096 13	look/ta _:vb-suffix/dze		944	Dhakal2024	
994	Lowa	To look	nd̪aje	!ⁿd/t̪ a + j e	3096 2910	look/ta _:je-suffix		944	Dhakal2024	
1241	Nubri	To look	t̪eji	t̪ e + j i	3096 3100	look/ta _to		944	Dhakal2024	
1489	Sherpa	To look	hlap	h.l a.p	3101	look/hlap		949	Dhakal2024	
1739	Tsum	To look	t̪ø	t̪ ø	3096	look/ta		944	Dhakal2024	
1740	Tsum	To look	t̪eso	t̪ e + s o	3096 2813	look/ta _:verbal-suffix/so		944	Dhakal2024	
1996	Yolmo	To look	t̪ed̪oŋ	t̪ e + d̪ o.ŋ	3096 3102	look/te _to		944	Dhakal2024	
249	Gyalsumdo	To measure	t̪apkɛ	t̪ a.p + k ɛ	3113 2840	measure _:ke-suffix/ke		952	Dhakal2024	[x]
510	Jirel	To measure	t̪ʰapat̪e	!t̪ʰ/t̪ a !Ø/p + p a + t̪ e	3113 10 9	measure _:ba-suffix/pa _:te-suffix/te		952	Dhakal2024	[x]
760	Kagate	To measure	t̪aptse	t̪ a.p + !ts/dz e	3113 13	measure _:vb-suffix		952	Dhakal2024	[x]
1019	Lowa	To measure	tsʰeɡjabje	tsʰ e + g.j a.b + j e	3114 3116 3117	measure/tshe measure/gjab _:je-suffix		953	Dhakal2024	[x]
1266	Nubri	To measure	t̪ab	t̪ a.b	3113	measure		952	Dhakal2024	[x]
1514	Sherpa	To measure	t̪ʰabɡu	!t̪ʰ/t̪ a.b + !g/k u	3113 3114	measure _:vb-suffix		952	Dhakal2024	[x]
1768	Tsum	To measure	t̪op	t̪ o.p	3113	measure		952	Dhakal2024	[x]
1769	Tsum	To measure	t̪ʰit̪aŋso	t̪ʰ i + t̪ a.ŋ + s o	3119 3118 2813	measure/thi measure/tang _:verbal-suffix/so		953	Dhakal2024	[x]
2024	Yolmo	To measure	t̪apt̪oŋ	t̪ a.p + t̪ o.ŋ	3113 3118	measure _:vb-suffix		952	Dhakal2024	[x]
244	Gyalsumdo	To plough	møkɛ	m ø + k ɛ	3133 2840	to-plough _:ke-suffix/ke		959	Dhakal2024	[x]
505	Jirel	To plough	mowat̪e	m o + w a + t̪ e	3133 3135 9	to-plough _:wa-suffix _:te-suffix/te		959	Dhakal2024	[x]
755	Kagate	To plough	modze	m o + dz e	3133 13	to-plough _:vb-suffix/dze		959	Dhakal2024	[x]
1014	Lowa	To plough	moje	m o + j e	3133 2910	to-plough _:je-suffix		959	Dhakal2024	[x]
1261	Nubri	To plough	mo	m o	3133	to-plough		959	Dhakal2024	[x]
1509	Sherpa	To plough	moku	m o + k u	3133 145	to-plough _:vb-suffix		959	Dhakal2024	[x]
1763	Tsum	To plough	t̪ʰoŋtsuso	t̪ʰ o.ŋ + ts u + s o	2149 3134 2813	to-plough plough/tsu _:verbal-suffix/so		960	Dhakal2024	[x]
2018	Yolmo	To plough	med̪oŋ	m e + d̪ o.ŋ	3133 3136	to-plough _:vb-suffix		959	Dhakal2024	[x]
214	Gyalsumdo	To run	t̪aɹkjulaŋ	t̪ a.ɹ + k.j u + l a.ŋ	3156 3157 3158	run ? ?		966	Dhakal2024	
480	Jirel	To run	tɕʰwabat̪e	tɕʰ.w a + b a + t̪ e	3159 8 9	run _:vrb-suffix/ba _:te-suffix/te		966	Dhakal2024	
728	Kagate	To run	tɕʰjoŋdze	tɕʰj/tɕʰ o.ŋ + dz e	3161 13	_to _:vb-suffix/dze		966	Dhakal2024	
989	Lowa	To run	paŋt̪aŋje	p a.ŋ + t̪ a + ŋ.j e	3160 3156 3162	_to TO _to		966	Dhakal2024	
1235	Nubri	To run	lat̪aŋ	l a + t̪ a.ŋ	3158 3156	_to run		966	Dhakal2024	
1484	Sherpa	To run	tɕʰjoŋɡu	tɕʰj/tɕʰ o.ŋ + g u	3161 3157	run _to		967	Dhakal2024	
1731	Tsum	To run	tɕʰoŋdo	tɕʰ o.ŋ + d̪ o	3161 157	run TO		966	Dhakal2024	
1991	Yolmo	To run	tɕʰjuŋd̪uŋ	tɕʰj/tɕʰ u.ŋ + d̪ u.ŋ	3161 3156	run TO		966	Dhakal2024	
207	Gyalsumdo	To sit	t̪e	t̪ e	3176	sit/te		973	Dhakal2024	
470	Jirel	To sit	d̪et̪at̪e	d̪ e + t̪ a + t̪ e	3176 3177 9	sit/te _:vrb-suffix/ta _:te-suffix/te		973	Dhakal2024	
721	Kagate	To sit	t̪etse	t̪ e + !ts/dz e	3176 13	sit/te _:verbal-suffix/tse		973	Dhakal2024	
982	Lowa	To sit	t̪eje	t̪ e + j e	3176 2910	sit/te _:je-suffix		973	Dhakal2024	
1228	Nubri	To sit	t̪e	t̪ e	3176	sit/te		973	Dhakal2024	
1477	Sherpa	To sit	d̪et̪u	d̪ e + t̪ u	3176 3180	sit/te _to		973	Dhakal2024	
1722	Tsum	To sit	t̪øʔ	t̪ ø.ʔ	3176	sit/te		973	Dhakal2024	
1723	Tsum	To sit	t̪øso	t̪ ø + s o	3176 2813	sit/te _:verbal-suffix/so		973	Dhakal2024	
1984	Yolmo	To sit	t̪e	t̪ e	3176	sit/te		973	Dhakal2024	
205	Gyalsumdo	To sleep	ɲal	ɲ a.l	3192	sleep		978	Dhakal2024	[x]
466	Jirel	To sleep	ɲol	ɲ !o/a.l	3192	sleep		978	Dhakal2024	[x]
467	Jirel	To sleep	ɲalat̪e	ɲ a.!Ø/l + l a + t̪ e	3192 9	sleep _:vrb-suffix/la _:te-suffix/te		978	Dhakal2024	[x]
719	Kagate	To sleep	ɲaldze	ɲ a.l + dz e	3192 13	sleep _:vb-suffix/dze		978	Dhakal2024	[x]
980	Lowa	To sleep	ɲaje	ɲ a + j e	3192 2910	sleep _:je-suffix		978	Dhakal2024	[x]
1226	Nubri	To sleep	ɲal	ɲ a.l	3192	sleep		978	Dhakal2024	[x]
1475	Sherpa	To sleep	ŋiloku	ŋ i + l o + k u	96 3195 3196	sleep/ŋi sleep/lo _sleep/ku		156	Dhakal2024	[x]
1719	Tsum	To sleep	ɲol	ɲ !o/a.l	3192	sleep		978	Dhakal2024	[x]
1720	Tsum	To sleep	ɲalso	ɲ a.l + s o	3192 2813	sleep _:verbal-suffix/so		978	Dhakal2024	[x]
1982	Yolmo	To sleep	ɲald̪uŋ	ɲ a.l + d̪ u.ŋ	3192 3197	sleep sleep/dung		978	Dhakal2024	[x]
218	Gyalsumdo	To speak	labt̪aŋɡɛ	l a.b + t̪ a.ŋ + g ɛ	3211 3212 3213	speak/lab _to _to		985	Dhakal2024	
484	Jirel	To speak	mbat̪kʰabat̪e	ⁿb/b a.t̪ + kʰ a + b a + t̪ e	3214 3215 8 9	speak/bat speak/kha _:vrb-suffix/ba _:te-suffix/te		986	Dhakal2024	
731	Kagate	To speak	latse	l a + !ts/dz e	3211 13	speak/lab _to		985	Dhakal2024	
992	Lowa	To speak	naje	n a + j e	3217 2910	speak/na _:je-suffix		991	Dhakal2024	
1238	Nubri	To speak	ɕe	ɕ e	3213	speak/se		986	Dhakal2024	
1239	Nubri	To speak	lab	l a.b	3211	speak/lab		985	Dhakal2024	
1487	Sherpa	To speak	ləbu	l ə + b u	3211 3219	TO _to		985	Dhakal2024	
1736	Tsum	To speak	lauso	l au + s o	3211 2813	TO _:verbal-suffix/so		985	Dhakal2024	
1994	Yolmo	To speak	med̪oŋ	m e + d̪ o.ŋ	3220 3212	speak/me TO		987	Dhakal2024	
265	Gyalsumdo	To swallow	mikɛ	m i + k ɛ	3231 2840	swallow _:ke-suffix/ke		995	Dhakal2024	[x]
525	Jirel	To swallow	mikt̪aŋat̪e	m i.k + t̪ a + ŋ a + t̪ e	3231 3233 138 9	swallow ? ? _:te-suffix/te		995	Dhakal2024	[x]
777	Kagate	To swallow	ɲiktse	ɲ i.k + !ts/dz e	3234 13	swallow _vb-suffix		997	Dhakal2024	[x]
1036	Lowa	To swallow	miɡje	m i.!g/k + j e	3231 2910	swallow _je-suffix		995	Dhakal2024	[x]
1284	Nubri	To swallow	mikʰ	m i.!kʰ/k	3231	swallow		995	Dhakal2024	[x]
1529	Sherpa	To swallow	mit̪at̪oŋɡu	m i + t̪ a + t̪ o.ŋ + !g/k u	3231 3233 137 145	swallow ? ? _ku-suffix		995	Dhakal2024	[x]
1788	Tsum	To swallow	ɲiʔ	ɲ i.!Ø/ʔ	3234	swallow		997	Dhakal2024	[x]
1789	Tsum	To swallow	ɲitsoŋ	ɲ i + ts o.ŋ	3234 139	swallow _vb-suffix		997	Dhakal2024	[x]
2040	Yolmo	To swallow	ɲit̪uŋ	ɲ i + t̪ u.ŋ	3234 3118	swallow _vb-suffix		997	Dhakal2024	[x]
266	Gyalsumdo	To throw	jukɛ	j u + k ɛ	140 2840	throw _:ke-suffix/ke		178	Dhakal2024	[x]
267	Gyalsumdo	To throw	juɹkɛ	j u.ɹ + k ɛ	140 2840	throw _:ke-suffix/ke		178	Dhakal2024	[x]
526	Jirel	To throw	kjuɹat̪e	k.j u.ɹ + a + t̪ e	3252 3254 9	throw _ra _:te-suffix/te		1000	Dhakal2024	[x]
778	Kagate	To throw	kurtse	k.!Ø/j u.r + !ts/dz e	3252 13	throw _vb-suffix		1000	Dhakal2024	[x]
1037	Lowa	To throw	juɡje	j u.!g/k + j e	140 2910	throw _je-suffix		178	Dhakal2024	[x]
1285	Nubri	To throw	juk	j u.k	140	throw		178	Dhakal2024	[x]
1530	Sherpa	To throw	juku	j u + k u	140 145	throw _vb-suffix		178	Dhakal2024	[x]
1790	Tsum	To throw	kjut	k.j u.t̪	3252	throw		1000	Dhakal2024	[x]
1791	Tsum	To throw	kjuɾtsoŋ	k.j u.ɹ + ts o.ŋ	3252 139	throw _vb-suffix		1000	Dhakal2024	[x]
2041	Yolmo	To throw	kjuɹd̪uŋ	k.j u.ɹ + d̪ u.ŋ	3252 3118	throw _vb-suffix		1000	Dhakal2024	[x]
239	Gyalsumdo	To uproot	pi	p i	3272	uproot		1004	Dhakal2024	
500	Jirel	To uproot	pʰalat̪e	pʰ a.!Ø/l + l a + t̪ e	3272 3273 9	uproot/phal _la _:te-suffix/te		1004	Dhakal2024	← Nepal phal (?)
749	Kagate	To uproot	podze	p o + dz e	3272 13	uproot _:vb-suffix/dze		1004	Dhakal2024	
1008	Lowa	To uproot	pije	p i + j e	3272 2910	uproot _:je-suffix		1004	Dhakal2024	
1255	Nubri	To uproot	kɔ	k ɔ	3276	uproot/ko		1006	Dhakal2024	
1504	Sherpa	To uproot	pʰəlɡu	pʰ ə.l + !g/k u	3277 3276	uproot/phal _:vb-suffix		1006	Dhakal2024	← Nepal phal (?)
1756	Tsum	To uproot	waʔ	w a.ʔ	3278	uproot/wa		1007	Dhakal2024	
1757	Tsum	To uproot	waso	w a + s o	3278 2813	uproot/wa _:verbal-suffix/so		1005	Dhakal2024	
2012	Yolmo	To uproot	pod̪oŋ	p o + d̪ o.ŋ	3272 3279	uproot _to		1004	Dhakal2024	
213	Gyalsumdo	To walk	kju	k.j u	3289	TO		1013	Dhakal2024	?
478	Jirel	To walk	kʰjom	kʰ.j o.m	3289	TO		1013	Dhakal2024	?
479	Jirel	To walk	kʰjambat̪e	kʰ.j a.m + b a + t̪ e	3289 8 9	_to _:vrb-suffix/ba _:te-suffix/te		1012	Dhakal2024	?
727	Kagate	To walk	dodze	d̪ o + dz e	3290 13	TO _:vb-suffix/dze		1012	Dhakal2024	?
988	Lowa	To walk	ndoje	ⁿd/d o + j e	3290 2910	TO _:je-suffix		1012	Dhakal2024	?
1234	Nubri	To walk	kombaɡjap	k o.m + b a.g/k + j a.p	3293 3294 3289	_to _to TO		1013	Dhakal2024	?
1483	Sherpa	To walk	dop	!d/d̪ o.p	3290	TO		1012	Dhakal2024	?
1730	Tsum	To walk	ndo	ⁿd/d̪ o	3290	TO		1012	Dhakal2024	?
1990	Yolmo	To walk	ndo	ⁿd/d̪ o	3290	TO		1012	Dhakal2024	?
136	Gyalsumdo	Today	t̪iɹiŋ	t̪ i + ɹ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
395	Jirel	Today	tʰəɹiŋ	!tʰ/t̪ ə + ɹ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
653	Kagate	Today	t̪iriŋ	t̪ i + r i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
908	Lowa	Today	t̪iɾiŋ	t̪ i + ɾ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
1160	Nubri	Today	t̪iɹiŋ	t̪ i + ɹ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
1411	Sherpa	Today	ariŋ	a + r i.ŋ	489 1607	:a-prefix long		103	Dhakal2024	[x]
1654	Tsum	Today	t̪iɾiŋ	t̪ i + ɹ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
1916	Yolmo	Today	t̪iɹiŋ	t̪ i + ɹ i.ŋ	79 1607	today long		1018	Dhakal2024	[x]
89	Gyalsumdo	Tomato	kolbenda	k o.l + b e.n + d̪ a	3322 3323 3324	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
349	Jirel	Tomato	ŋɡolbeda	ⁿg/g o.l + b e + d̪ a	3322 3323 3324	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
607	Kagate	Tomato	ɡolbeda	g o.l + b e + d̪ a	3322 3323 3324	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
863	Lowa	Tomato	tomato	t̪ o + m a + t̪ o	3324 3325 3326	*tomato-1 *tomato-2 *tomato-3		1022	Dhakal2024	[← English tomato]
1117	Nubri	Tomato	tumaʈa	t̪ u + m a + ʈ a	3324 3325 3326	*tomato-1 *tomato-2 *tomato-3		1022	Dhakal2024	[← English tomato]
1367	Sherpa	Tomato	ɡolbeda	g o.l + b e + d̪ a	3322 3323 3324	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
1611	Tsum	Tomato	ɡolbeɾa	g o.l + b e + ɹ a	3322 3323 3328	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
1873	Yolmo	Tomato	ɡolbenda	g o.l + b e.n + d̪ a	3322 3323 3324	*tomato/gol *tomato/be *tomato/da		1021	Dhakal2024	[← ?]
137	Gyalsumdo	Tomorrow	ŋato	ŋ a.!Ø/ɹ + t̪ o	3347 3348	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
396	Jirel	Tomorrow	ŋaɹo	ŋ a.!Ø/ɹ + ɹ o	3347 3349	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
654	Kagate	Tomorrow	ŋart̪o	ŋ a.r + t̪ o	3347 3348	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
909	Lowa	Tomorrow	ŋeto	ŋ !e/a + t̪ o	3347 3348	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
1161	Nubri	Tomorrow	ŋaɹo	ŋ a.!Ø/ɹ + ɹ o	3347 3349	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
1412	Sherpa	Tomorrow	sala	s a + l a	3350 3351	TOMORROW _tomorrow		1031	Dhakal2024	[x]
1655	Tsum	Tomorrow	ŋaɾt̪o	ŋ a.ɹ + t̪ o	3347 3348	tomorrow/ŋar tomorrow/to		1028	Dhakal2024	[x]
1917	Yolmo	Tomorrow	n̪aŋbaɹ	n a.ŋ + b a.ɹ	147 3352	tomorrow/naŋ tomorrow/bar		104	Dhakal2024	[x]
11	Gyalsumdo	Tongue	tɕemu	tɕ e + m u	3364 3365	tongue _:mu-suffix/mu		1034	Dhakal2024	[x]
277	Jirel	Tongue	tselak	!ts/tɕ e + l a.k	3364 3366	tongue _lick		1034	Dhakal2024	[ ] why lick?
536	Kagate	Tongue	tse	!ts/tɕ e	3364	tongue		1034	Dhakal2024	[x]
789	Lowa	Tongue	tsemu	!ts/tɕ e + m u	3364 3365	tongue _:mu-suffix/mu		1034	Dhakal2024	[x]
1047	Nubri	Tongue	tɕe	tɕ e	3364	tongue		1034	Dhakal2024	[x]
1295	Sherpa	Tongue	tɕjalak	tɕj/tɕ a + l a.k	3364 3366	tongue _lick		1034	Dhakal2024	[ ] why lick?
1540	Tsum	Tongue	tɕe	tɕ e	3364	tongue		1034	Dhakal2024	[x]
1801	Yolmo	Tongue	tsele	!ts/tɕ e + l e	3364 3366	tongue _lick		1034	Dhakal2024	[ ] why lick?
68	Gyalsumdo	Tree	t̪oŋbu	t̪ o.ŋ + b u	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
330	Jirel	Tree	nd̪oŋbo	ⁿd/d̪ o.ŋ + b o	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
588	Kagate	Tree	t̪oŋbo	t̪ o.ŋ + b o	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
844	Lowa	Tree	t̪oŋbo	t̪ o.ŋ + b o	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
1098	Nubri	Tree	t̪oŋpo	t̪ o.ŋ + p o	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
1348	Sherpa	Tree	d̪oŋbu	d̪ o.ŋ + b u	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
1592	Tsum	Tree	t̪oŋbo	t̪ o.ŋ + b o	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
1854	Yolmo	Tree	t̪uŋbu	t̪ u.ŋ + b u	163 107	tree/toŋ _:suffix/po		1039	Dhakal2024	[x]
85	Gyalsumdo	Turmeric	peɕaɹ	p e + !ɕ/s a.ɹ	3395 3396	turmeric/pe turmeric/ser		1041	Dhakal2024	[x]
345	Jirel	Turmeric	mbesaɹ	ⁿb/b e + s a.ɹ	3395 3396	turmeric/pe turmeric/ser		1041	Dhakal2024	[x]
603	Kagate	Turmeric	juŋa	j u + ŋ a	3397 3398	turmeric/nju turmeric/ŋa		1043	Dhakal2024	[x]
859	Lowa	Turmeric	besaɾ	b e + s a.ɾ	3395 3396	turmeric/pe turmeric/ser		1041	Dhakal2024	[x]
1113	Nubri	Turmeric	peseɹ	p e + s e.ɹ	3395 3396	turmeric/pe turmeric/ser		1041	Dhakal2024	[x]
1363	Sherpa	Turmeric	ɲuŋa	ɲ u + ŋ a	3397 3398	turmeric/nju turmeric/ŋa		1043	Dhakal2024	[x]
1607	Tsum	Turmeric	beset	b e + s e.t̪	3395 3396	turmeric/pe turmeric/ser		1041	Dhakal2024	[x]
1869	Yolmo	Turmeric	juŋa	j u + ŋ a	3397 3398	turmeric/nju turmeric/ŋa		1043	Dhakal2024	[x]
177	Gyalsumdo	Twelve	tɕuɲi	tɕ u.!Ø/k + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
436	Jirel	Twelve	tɕuŋɲi	tɕ u.ŋ/Ø + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
693	Kagate	Twelve	tɕikŋi	tɕ i.k + ŋ i	2672 3448	ten two		1047	Dhakal2024	[x]
950	Lowa	Twelve	tɕuɲi	tɕ u + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
1200	Nubri	Twelve	tɕjuɲi	tɕj/tɕ u + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
1450	Sherpa	Twelve	tɕjuŋi	tɕj/tɕ u + ŋ i	2672 3448	ten two		1047	Dhakal2024	[x]
1693	Tsum	Twelve	tɕuɲi	tɕ u + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
1955	Yolmo	Twelve	tɕiɲi	tɕ i + ɲ i	2672 3448	ten two		1047	Dhakal2024	[x]
178	Gyalsumdo	Twenty	ɲiɕu	ɲ i + ɕ/tɕ u.!Ø/k	3448 2672	two ten		1049	Dhakal2024	[x]
437	Jirel	Twenty	kʰaldʑik	kʰ a.l + !dʑ/tɕ i.k	3431 2024	twenty one		1051	Dhakal2024	[x]
694	Kagate	Twenty	ŋiɕju	ŋ i + ɕj/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
951	Lowa	Twenty	ɲidʑu	ɲ i + dʑ/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
1201	Nubri	Twenty	ɲiɕu	ɲ i + ɕ/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
1451	Sherpa	Twenty	ɲiɕju	ɲ i + ɕ/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
1694	Tsum	Twenty	ɲiɕu	ɲ i + ɕ/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
1956	Yolmo	Twenty	ɲiɕju	ɲ i + ɕ/tɕ u	3448 2672	two ten		1049	Dhakal2024	[x]
1957	Yolmo	Twenty	kʰaldʑi	kʰ a.l + dʑ/tɕ i	3431 2024	twenty one		1051	Dhakal2024	[x]
166	Gyalsumdo	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
426	Jirel	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
683	Kagate	Two	ŋi	ŋ i	3448	two		1053	Dhakal2024	[x]
939	Lowa	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
1189	Nubri	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
1440	Sherpa	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
1683	Tsum	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
1945	Yolmo	Two	ɲi	ɲ i	3448	two		1053	Dhakal2024	[x]
27	Gyalsumdo	Urine	tɕiŋ	!tɕ/ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
290	Jirel	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
550	Kagate	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
803	Lowa	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
1060	Nubri	Urine	tɕʰi	!tɕʰ/ts i	3457	urine		1054	Dhakal2024	[x]
1308	Sherpa	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
1553	Tsum	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
1815	Yolmo	Urine	tsiŋ	ts i.ŋ	3457	urine		1054	Dhakal2024	[x]
29	Gyalsumdo	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
292	Jirel	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
552	Kagate	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
806	Lowa	Village	toŋsep	t̪ o.ŋ + s e.p	3467 3468	*village/toŋ *village/sep		1056	Dhakal2024	[?] ← Chinese (?)
1062	Nubri	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
1310	Sherpa	Village	iul	i/j u.l	3466	village		1055	Dhakal2024	[x]
1311	Sherpa	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
1555	Tsum	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
1817	Yolmo	Village	jul	j u.l	3466	village		1055	Dhakal2024	[x]
53	Gyalsumdo	Water	tɕʰu	tɕʰ u	3477	water		1058	Dhakal2024	[x]
314	Jirel	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
573	Kagate	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
827	Lowa	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
1083	Nubri	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
1333	Sherpa	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
1577	Tsum	Water	tɕʰju	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
1839	Yolmo	Water	tɕʰu	tɕʰj/tɕʰ u	3477	water		1058	Dhakal2024	[x]
230	Gyalsumdo	We (exclusive)	oɹaŋ	o + ɹ a.ŋ	3486 16	we-exclusive all/rang		1059	Dhakal2024	
740	Kagate	We (exclusive)	ŋi	ŋ i	3488	WE		1060	Dhakal2024	
1001	Lowa	We (exclusive)	jekja	j e + k.j a	3489 3490	we/je :plural-suffix/kja		1062	Dhakal2024	
1248	Nubri	We (exclusive)	ɲeɹaŋd̪o	ɲ e + ɹ a.ŋ + d̪ o	3488 16 3491	_we all/rang _we		1059	Dhakal2024	
1496	Sherpa	We (exclusive)	ŋiraŋ	ŋ i + r a.ŋ	3488 16	_we all/rang		1059	Dhakal2024	
2004	Yolmo	We (exclusive)	woɹaŋ	w o + ɹ a.ŋ	3492 16	_we all/rang		1059	Dhakal2024	
227	Gyalsumdo	We (inclusive)	ɲi	ɲ i	3499	we		1067	Dhakal2024	
228	Gyalsumdo	We (inclusive)	ɲija	ɲ i + j a	3499 2697	we :plural-suffix/ja		1067	Dhakal2024	
229	Gyalsumdo	We (inclusive)	ɲiɹaŋ	ɲ i + ɹ a.ŋ	3499 16	we all/rang		1066	Dhakal2024	
491	Jirel	We (inclusive)	oɹoŋ	o + ɹ o.ŋ	3500 16	we _all/rang		1070	Dhakal2024	
492	Jirel	We (inclusive)	ŋɡaŋe	ⁿg/g a + ŋ e	17 18	we-inclusive all/nge		1067	Dhakal2024	
739	Kagate	We (inclusive)	u	u	3500	we		1070	Dhakal2024	
1000	Lowa	We (inclusive)	woɾoŋ	w o + ɾ o.ŋ	3500 16	we _all/rang		1066	Dhakal2024	
1247	Nubri	We (inclusive)	woɹoŋd̪o	w o + ɹ o.ŋ + d̪ o	3500 16 3505	we _all/rang _we/do		1066	Dhakal2024	
1495	Sherpa	We (inclusive)	oraŋ	o + r a.ŋ	3500 16	we all/rang		1066	Dhakal2024	
1746	Tsum	We (inclusive)	ɲoɹoŋ	ɲ o + ɹ o.ŋ	3499 16	_we all/rang		1066	Dhakal2024	
1747	Tsum	We (inclusive)	ɲoɹoŋkja	ɲ o + ɹ o.ŋ + k.j a	3499 16 2718	_we all/rang _:plural-suffix/kja		1066	Dhakal2024	
2003	Yolmo	We (inclusive)	ɲiɹaŋ	ɲ i + ɹ a.ŋ	3499 16	we all/rang		1066	Dhakal2024	
138	Gyalsumdo	Week	t̪ynta	t̪ y.n + t̪ a	3524 3525	week/tyn _week/tha		1074	Dhakal2024	[x]
139	Gyalsumdo	Week	t̪ynzi	t̪ y.n + z i	3524 3530	week/tyn _week/zi		106	Dhakal2024	[x]
397	Jirel	Week	həpt̪a	h ə.p + t̪ a	3527 81	*week/hap *week/ta		1075	Dhakal2024	← Nepali «haptā»
910	Lowa	Week	t̪yntʰaʔ	t̪ y.n + t̪ʰ a.ʔ	3524 3525	week/tyn _week/tha		1074	Dhakal2024	[x]
1162	Nubri	Week	t̪ʏntʰaʔ	t̪ ʏ.n + t̪ʰ a.ʔ	3524 3525	week/tyn _week/tha		1074	Dhakal2024	[x]
1413	Sherpa	Week	ɦapt̪a	ɦ a.p + t̪ a	3527 80	*week/hap *week/ta		1075	Dhakal2024	← Nepali «haptā»
1656	Tsum	Week	t̪yndaʔ	t̪ y.n + d̪ a.ʔ	3524 3525	week/tyn _week/tha		1074	Dhakal2024	[x]
1918	Yolmo	Week	ɲimat̪in	ɲ i + m a + t̪ i.n	3528 3529 3524	_week _week week/tyn		105	Dhakal2024	[x]
146	Gyalsumdo	Wet	taŋmu	t̪ a.ŋ + m u	553 3365	cold _:mu-suffix/mu		1081	Dhakal2024	[x]
404	Jirel	Wet	tʰəŋɡe	t̪ʰ ə.ŋ + g e	553 555	cold _/ge		1081	Dhakal2024	[x]
