ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morpheme_Structure,Grouped_Segments,Partial_Cognacy,Internal_Cognacy,Combined,Alignment,Subset
OldChinese-38-Tocome-1,,OldChinese,38-Tocome,m.ə.+.rˤ.ə.k,m.ə.+.rˤ.ə.k,m ə + rˤ ə k,,Sagart2019,1226,,,,,m ə + rˤ ə.k,,,1,,Sagart2019
Lhasa-41-Daughter-1,,Lhasa,41-Daughter,ph.o.¹³.◦.m.o.⁵⁵,ph.o.¹³.◦.m.o.⁵⁵,pʰ o ¹³ + m o ⁵⁵,,Sagart2019,1227,,,,,pʰ o ¹³ + m o ⁵⁵,,,1,,Sagart2019
Batang-41-Daughter-1,,Batang,41-Daughter,p.ɑ̃.∼.¹³.◦.m.ᴜ.⁵³,p.ɑ̃.∼.¹³.◦.m.ᴜ.⁵³,p ɑ̃ ¹³ + m u ⁵³,,Sagart2019,1227,,,,,p ɑ̃ ¹³ + m u ⁵³,,,1,,Sagart2019
Xiahe-41-Daughter-1,,Xiahe,41-Daughter,ɕ.ə._.m.o,ɕ.ə._.m.o,ɕ ə + m o,,Sagart2019,1228,,,,,ɕ ə + m o,,,1,,Sagart2019
Alike-41-Daughter-1,,Alike,41-Daughter,ɕ.ə._.m.o,ɕ.ə._.m.o,ɕ ə + m o,,Sagart2019,1228,,,,,ɕ ə + m o,,,1,,Sagart2019
OldChinese-41-Daughter-1,,OldChinese,41-Daughter,n.r.a.ʔ,n.r.a.ʔ,n r a ʔ,also 'female' in general,Sagart2019,1229,,,,,n.r a ʔ,,,1,,Sagart2019
OldTibetan-41-Daughter-1,,OldTibetan,41-Daughter,b.u.+.m.o,b.u.+.m.o,b u + m o,,Sagart2019,1227,,,,,b u + m o,,,1,,Sagart2019
OldTibetan-43-Todie-1,,OldTibetan,43-Todie,ɕ.i,ɕ.i,ɕ i,,Sagart2019,1230,,,,,ɕ i,,,1,,Sagart2019
Lhasa-43-Todie-1,,Lhasa,43-Todie,ɕ.i.⁵⁵,ɕ.i.⁵⁵,ɕ i ⁵⁵,,Sagart2019,1230,,,,,ɕ i ⁵⁵,,,1,,Sagart2019
Batang-43-Todie-1,,Batang,43-Todie,xh.i.⁵³,xh.i.⁵³,xʰ i ⁵³,,Sagart2019,1230,,,,,xʰ i ⁵³,,,1,,Sagart2019
Xiahe-43-Todie-1,,Xiahe,43-Todie,xh.ə,xh.ə,xʰ ə,,Sagart2019,1230,,,,,xʰ ə,,,1,,Sagart2019
Alike-43-Todie-1,,Alike,43-Todie,xh.ə,xh.ə,xʰ ə,?,Sagart2019,1230,,,,,xʰ ə,,,1,,Sagart2019
OldChinese-43-Todie-1,,OldChinese,43-Todie,s.i.j.ʔ,s.i.j.ʔ,s i j ʔ,,Sagart2019,1230,,,,,s i.j ʔ,,,1,,Sagart2019
OldTibetan-45-Dog-1,,OldTibetan,45-Dog,kʰʲ.i,kʰʲ.i,kʲʰ i,,Sagart2019,1231,,,,,kʲʰ i,,,1,,Sagart2019
Lhasa-45-Dog-1,,Lhasa,45-Dog,ch.i.⁵⁵,ch.i.⁵⁵,ch/ts i ⁵⁵,???,Sagart2019,1231,,,,,ch/ts i ⁵⁵,,,1,,Sagart2019
Batang-45-Dog-1,,Batang,45-Dog,tɕʰ.ɪ.⁵³,tɕʰ.ɪ.⁵³,tɕʰ ɪ ⁵³,,Sagart2019,1231,,,,,tɕʰ ɪ ⁵³,,,1,,Sagart2019
Xiahe-45-Dog-1,,Xiahe,45-Dog,tɕh.ə._.ɣ.ə,tɕh.ə._.ɣ.ə,tɕʰ ə + ɣ ə,,Sagart2019,1231,,,,,tɕʰ ə + ɣ ə,,,1,,Sagart2019
Alike-45-Dog-1,,Alike,45-Dog,tɕh.ə._.ɣ.ə,tɕh.ə._.ɣ.ə,tɕʰ ə + ɣ ə,,Sagart2019,1231,,,,,tɕʰ ə + ɣ ə,,,1,,Sagart2019
OldChinese-45-Dog-1,,OldChinese,45-Dog,kʷʰˤ.e.n.ʔ,kʷʰˤ.e.n.ʔ,kʷʰˤ e n ʔ,Probably kwh!ir?,Sagart2019,1231,,,,,kʷʰˤ e.n ʔ,,,1,,Sagart2019
OldTibetan-48-Todrink-1,,OldTibetan,48-Todrink,ɴ.tʰ.u.ŋ,ɴ.tʰ.u.ŋ,ɴ tʰ u ŋ,,Sagart2019,1232,,,,,ɴ.tʰ u.ŋ,,,1,,Sagart2019
Lhasa-48-Todrink-1,,Lhasa,48-Todrink,th.u.ŋ.⁵⁵,th.u.ŋ.⁵⁵,tʰ u ŋ ⁵⁵,,Sagart2019,1232,,,,,tʰ u.ŋ ⁵⁵,,,1,,Sagart2019
Xiahe-48-Todrink-1,,Xiahe,48-Todrink,th.o.ŋ,th.o.ŋ,tʰ o ŋ,,Sagart2019,1232,,,,,tʰ o.ŋ,,,1,,Sagart2019
Alike-48-Todrink-1,,Alike,48-Todrink,th.o.ŋ,th.o.ŋ,tʰ o ŋ,,Sagart2019,1232,,,,,tʰ o.ŋ,,,1,,Sagart2019
Batang-48-Todrink-1,,Batang,48-Todrink,th.û.⁵⁵,th.û.⁵⁵,tʰ û/u ⁵⁵,,Sagart2019,1232,,,,,tʰ û/u ⁵⁵,,,1,,Sagart2019
OldChinese-48-Todrink-1,,OldChinese,48-Todrink,q.u.m.ʔ,q.u.m.ʔ,q u m ʔ,,Sagart2019,1233,,,,,q u.m ʔ,,,1,,Sagart2019
OldTibetan-49-Dry-1,,OldTibetan,49-Dry,s.k.a.m.◦,s.k.a.m.◦,s k a m,,Sagart2019,1234,,,,,s.k a.m,,,1,,Sagart2019
Lhasa-49-Dry-1,,Lhasa,49-Dry,k.a.m.⁵⁵.◦.p.o.⁵⁵,k.a.m.⁵⁵.◦.p.o.⁵⁵,k a m ⁵⁵ + p o ⁵⁵,,Sagart2019,1234,,,,,k a.m ⁵⁵ + p o ⁵⁵,,,1,,Sagart2019
Batang-49-Dry-1,,Batang,49-Dry,k.a.⁵⁵.◦.m.b.ᴜ.⁵³,k.a.⁵⁵.◦.m.b.ᴜ.⁵³,k a ⁵⁵ + m b u ⁵³,!,Sagart2019,1234,,,,,k a ⁵⁵ + m.b u ⁵³,,,1,,Sagart2019
Xiahe-49-Dry-1,,Xiahe,49-Dry,h.k.a._.m.b.o,h.k.a._.m.b.o,h k a + m b o,!,Sagart2019,1234,,,,,h.k a + m.b o,,,1,,Sagart2019
Alike-49-Dry-1,,Alike,49-Dry,r.k.a.m._.b.o,r.k.a.m._.b.o,r k a m + b o,!,Sagart2019,1234,,,,,r.k a.m + b o,,,1,,Sagart2019
OldChinese-49-Dry-1,,OldChinese,49-Dry,kˤ.a.r,kˤ.a.r,kˤ a r,,Sagart2019,1235,,,,,kˤ a.r,,,1,,Sagart2019
OldTibetan-51-Dust-1,,OldTibetan,51-Dust,r.d.u.l,r.d.u.l,r d u l,,Sagart2019,1236,,,,,r.d u.l,,,1,,Sagart2019
Lhasa-51-Dust-1,,Lhasa,51-Dust,th.ɛ.⁵⁵.◦.l.a.⁵⁵,th.ɛ.⁵⁵.◦.l.a.⁵⁵,tʰ ɛ ⁵⁵ + l a ⁵⁵,,Sagart2019,1237,,,,,tʰ ɛ ⁵⁵ + l a ⁵⁵,,,1,,Sagart2019
Batang-51-Dust-1,,Batang,51-Dust,th.e.i.¹³.◦.k.ɑ.⁵⁵,th.e.i.¹³.◦.k.ɑ.⁵⁵,tʰ ei ¹³ + k ɑ ⁵⁵,,Sagart2019,1237,,,,,tʰ ei ¹³ + k ɑ ⁵⁵,,,1,,Sagart2019
Batang-51-Dust-2,,Batang,51-Dust,th.e.⁵⁵.◦.w.ɑ.⁵⁵,th.e.⁵⁵.◦.w.ɑ.⁵⁵,tʰ e ⁵⁵ + w ɑ ⁵⁵,,Sagart2019,1237,,,,,tʰ e ⁵⁵ + w ɑ ⁵⁵,,,1,,Sagart2019
Xiahe-51-Dust-1,,Xiahe,51-Dust,sʰ.a._.d.u,sʰ.a._.d.u,sʰ a + d u,???,Sagart2019,1236,,,,,sʰ a + d u,,,1,,Sagart2019
Alike-51-Dust-1,,Alike,51-Dust,th.a.r._.d.u,th.a.r._.d.u,tʰ a r + d u,,Sagart2019,1237,,,,,tʰ a.r + d u,,,1,,Sagart2019
OldChinese-51-Dust-1,,OldChinese,51-Dust,d.r.ə.n,d.r.ə.n,d r ə n,,Sagart2019,1236,,,,,d.r ə.n,,,1,,Sagart2019
OldTibetan-52-Ear-1,,OldTibetan,52-Ear,r.n.a,r.n.a,r n a,,Sagart2019,1238,,,,,r.n a,,,1,,Sagart2019
Alike-52-Ear-1,,Alike,52-Ear,r.n.æ,r.n.æ,r n æ,,Sagart2019,1238,,,,,r.n æ,,,1,,Sagart2019
Lhasa-52-Ear-1,,Lhasa,52-Ear,a.m.⁵⁵.◦.tɕ.o.⁵²,a.m.⁵⁵.◦.tɕ.o.⁵²,a m ⁵⁵ + tɕ o ⁵²,,Sagart2019,1239,,,,,a.m ⁵⁵ + tɕ o ⁵²,,,1,,Sagart2019
Batang-52-Ear-1,,Batang,52-Ear,n.a.⁵⁵.◦.j.o.⁵³,n.a.⁵⁵.◦.j.o.⁵³,n a ⁵⁵ + j o ⁵³,,Sagart2019,1238,,,,,n a ⁵⁵ + j o ⁵³,,,1,,Sagart2019
Xiahe-52-Ear-1,,Xiahe,52-Ear,n.a._.ndʑ.o.χ,n.a._.ndʑ.o.χ,n a + ⁿdʑ o /o χ,!,Sagart2019,1238,,,,,n a + ⁿdʑ o./o χ,,,1,,Sagart2019
OldChinese-52-Ear-1,,OldChinese,52-Ear,C/.+.n.ə.ʔ,C/.+.n.ə.ʔ,ç/k + n ə ʔ,,Sagart2019,1238,,,,,ç/k + n ə.ʔ,,,1,,Sagart2019
OldTibetan-53-Toeat-1,,OldTibetan,53-Toeat,z.a,z.a,z a,,Sagart2019,1240,,,,,z a,,,1,,Sagart2019
Lhasa-53-Toeat-1,,Lhasa,53-Toeat,s.a.¹³,s.a.¹³,s a ¹³,,Sagart2019,1240,,,,,s a ¹³,,,1,,Sagart2019
Batang-53-Toeat-1,,Batang,53-Toeat,s.a.²³¹,s.a.²³¹,s a ²³¹,,Sagart2019,1240,,,,,s a ²³¹,,,1,,Sagart2019
Xiahe-53-Toeat-1,,Xiahe,53-Toeat,s.a,s.a,s a,,Sagart2019,1240,,,,,s a,,,1,,Sagart2019
Alike-53-Toeat-1,,Alike,53-Toeat,s.æ,s.æ,s æ,,Sagart2019,1240,,,,,s æ,,,1,,Sagart2019
OldChinese-53-Toeat-1,,OldChinese,53-Toeat,m.ə.+.l.ə.k,m.ə.+.l.ə.k,m ə + l ə k,,Sagart2019,1241,,,,,m ə + l ə.k,,,1,,Sagart2019
OldTibetan-54-Egg-1,,OldTibetan,54-Egg,s.g.o.ŋ.a,s.g.o.ŋ.a,s g o + ŋ a,,Sagart2019,1242,,,,,s.g o + ŋ a,,,1,,Sagart2019
Alike-54-Egg-1,,Alike,54-Egg,w.ɕ.a.r._.r.g.o.ŋ,w.ɕ.a.r._.r.g.o.ŋ,w ɕ a r + r g o ŋ,!,Sagart2019,1242,,,,,w.ɕ a.r + r.g o.ŋ,,,1,,Sagart2019
Lhasa-54-Egg-1,,Lhasa,54-Egg,k.o.¹³.◦.ŋ.a.⁵⁵,k.o.¹³.◦.ŋ.a.⁵⁵,k o ¹³ + ŋ a ⁵⁵,,Sagart2019,1242,,,,,k o ¹³ + ŋ a ⁵⁵,,,1,,Sagart2019
Batang-54-Egg-1,,Batang,54-Egg,g.ũ.∼.¹³.◦.ŋ.ɑ.ʔ.⁵³,g.ũ.∼.¹³.◦.ŋ.ɑ.ʔ.⁵³,g ũ ¹³ + ŋ ɑ ʔ ⁵³,,Sagart2019,1242,,,,,g ũ ¹³ + ŋ ɑ.ʔ ⁵³,,,1,,Sagart2019
Xiahe-54-Egg-1,,Xiahe,54-Egg,g.o.ŋ._.ŋ.a,g.o.ŋ._.ŋ.a,g o ŋ + ŋ a,,Sagart2019,1242,,,,,g o.ŋ + ŋ a,,,1,,Sagart2019
OldChinese-54-Egg-1,,OldChinese,54-Egg,k.rˤ.o.r.ʔ,k.rˤ.o.r.ʔ,k rˤ o r ʔ,written and spoken but more literary than thur,Sagart2019,1243,,,,,k.rˤ o.r ʔ,,,1,,Sagart2019
OldChinese-54-Egg-2,,OldChinese,54-Egg,tʰ.u.r,tʰ.u.r,tʰ u r,"unwritten. Limited to Hakka, Cantonese and some unclassified dialects and patois of the Chinese SE.",Sagart2019,1244,,,,,tʰ u.r,,,1,,Sagart2019
OldTibetan-55-Eight-1,,OldTibetan,55-Eight,b.r.gʲ.a.d,b.r.gʲ.a.d,b r gʲ a d,,Sagart2019,1245,,,,,b.r.gʲ a.d,,,1,,Sagart2019
Lhasa-55-Eight-1,,Lhasa,55-Eight,c.ɛ.¹³²,c.ɛ.¹³²,c ɛ ¹³²,,Sagart2019,1245,,,,,c ɛ ¹³²,,,1,,Sagart2019
Xiahe-55-Eight-1,,Xiahe,55-Eight,dʑ.a.l,dʑ.a.l,dʑ a l,,Sagart2019,1245,,,,,dʑ a.l,,,1,,Sagart2019
Batang-55-Eight-1,,Batang,55-Eight,dʑ.ɛ.ʔ.⁵³,dʑ.ɛ.ʔ.⁵³,dʑ ɛ ʔ ⁵³,,Sagart2019,1245,,,,,dʑ ɛ.ʔ ⁵³,,,1,,Sagart2019
Alike-55-Eight-1,,Alike,55-Eight,w.dʑ.a.t,w.dʑ.a.t,w dʑ a t,!,Sagart2019,1245,,,,,w.dʑ a.t,,,1,,Sagart2019
OldChinese-55-Eight-1,,OldChinese,55-Eight,pˤ.r.e.t,pˤ.r.e.t,pˤ r e t,,Sagart2019,1245,,,,,pˤ.r e.t,,,1,,Sagart2019
OldTibetan-59-Eye-1,,OldTibetan,59-Eye,d.mʲ.i.g,d.mʲ.i.g,d mʲ i g,,Sagart2019,1246,,,,,d.mʲ i.g,,,1,,Sagart2019
Lhasa-59-Eye-1,,Lhasa,59-Eye,m.i.⁵²,m.i.⁵²,m i ⁵²,,Sagart2019,1246,,,,,m i ⁵²,,,1,,Sagart2019
Batang-59-Eye-1,,Batang,59-Eye,m.i.ʔ.⁵³,m.i.ʔ.⁵³,m i ʔ ⁵³,,Sagart2019,1246,,,,,m i.ʔ ⁵³,,,1,,Sagart2019
Xiahe-59-Eye-1,,Xiahe,59-Eye,h.ȵ.ɔ.χ,h.ȵ.ɔ.χ,h ȵ ɔ χ,,Sagart2019,1246,,,,,h.ȵ ɔ.χ,,,1,,Sagart2019
Alike-59-Eye-1,,Alike,59-Eye,ɣ.ȵ.ə.k,ɣ.ȵ.ə.k,ɣ ȵ ə k,,Sagart2019,1246,,,,,ɣ.ȵ ə.k,,,1,,Sagart2019
OldChinese-59-Eye-1,,OldChinese,59-Eye,C/.+.m.u.k,C/.+.m.u.k,ç/k + m u k,,Sagart2019,1246,,,,,ç/k + m u.k,,,1,,Sagart2019
OldTibetan-62-Far-1,,OldTibetan,62-Far,tʰ.a.g.+.r.i.ŋ.+.p.o,tʰ.a.g.+.r.i.ŋ.+.p.o,tʰ a g + r i ŋ + p o,,Sagart2019,1247,,,,,tʰ a.g + r i.ŋ + p o,,,1,,Sagart2019
Lhasa-62-Far-1,,Lhasa,62-Far,th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵,th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵,tʰ a ⁵² + r i ŋ ¹³ + k u ⁵⁵,,Sagart2019,1247,,,,,tʰ a ⁵² + r i.ŋ ¹³ + k u ⁵⁵,,,1,,Sagart2019
Xiahe-62-Far-1,,Xiahe,62-Far,th.a.χ._.r.a.ŋ,th.a.χ._.r.a.ŋ,tʰ a χ + r a ŋ,,Sagart2019,1247,,,,,tʰ a.χ + r a ŋ,,,1,,Sagart2019
Batang-62-Far-1,,Batang,62-Far,th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³,th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³,tʰ a ʔ ⁵³ + r ĩ ¹³ + p u ⁵³,,Sagart2019,1247,,,,,tʰ a.ʔ ⁵³ + r ĩ ¹³ + p u ⁵³,,,1,,Sagart2019
Alike-62-Far-1,,Alike,62-Far,th.a.k._.r.a.ŋ,th.a.k._.r.a.ŋ,tʰ a k + r a ŋ,,Sagart2019,1247,,,,,tʰ a.k + r a.ŋ,,,1,,Sagart2019
OldChinese-62-Far-1,,OldChinese,62-Far,C/.+.ɢʷ.a.n.ʔ,C/.+.ɢʷ.a.n.ʔ,ç/k + ɢʷ a n ʔ,,Sagart2019,1248,,,,,ç/k + ɢʷ a.n ʔ,,,1,,Sagart2019
OldTibetan-63-Father-1,,OldTibetan,63-Father,a.pʰ.a,a.pʰ.a,a + pʰ a,,Sagart2019,1249,,,,,a + pʰ a,,,1,,Sagart2019
Lhasa-63-Father-1,,Lhasa,63-Father,a.⁵⁵.◦.p.a.⁵⁵,a.⁵⁵.◦.p.a.⁵⁵,a ⁵⁵ + p a ⁵⁵,,Sagart2019,1249,,,,,a ⁵⁵ + p a ⁵⁵,,,1,,Sagart2019
Lhasa-63-Father-2,,Lhasa,63-Father,p.a.⁵⁵.◦.p.a.⁵⁵,p.a.⁵⁵.◦.p.a.⁵⁵,p a ⁵⁵ + p a ⁵⁵,,Sagart2019,1249,,,,,p a ⁵⁵ + p a ⁵⁵,,,1,,Sagart2019
Batang-63-Father-1,,Batang,63-Father,ʔ.a.⁵⁵.◦.ph.a.⁵³,ʔ.a.⁵⁵.◦.ph.a.⁵³,ʔ a ⁵⁵ + pʰ a ⁵³,,Sagart2019,1249,,,,,ʔ a ⁵⁵ + pʰ a ⁵³,,,1,,Sagart2019
Batang-63-Father-2,,Batang,63-Father,ph.a.⁵⁵.◦.g.ẽ.∼.⁵⁵,ph.a.⁵⁵.◦.g.ẽ.∼.⁵⁵,pʰ a ⁵⁵ + g ẽ ⁵⁵,,Sagart2019,1249,,,,,pʰ a ⁵⁵ + g ẽ ⁵⁵,,,1,,Sagart2019
Xiahe-63-Father-1,,Xiahe,63-Father,ʔ.a._.dʑ.a,ʔ.a._.dʑ.a,ʔ a + dʑ a,,Sagart2019,1250,,,,,ʔ a + dʑ a,,,1,,Sagart2019
Alike-63-Father-1,,Alike,63-Father,a._.r.dʑ.æ,a._.r.dʑ.æ,a + r dʑ æ,!,Sagart2019,1250,,,,,a + r.dʑ æ,,,1,,Sagart2019
OldChinese-63-Father-1,,OldChinese,63-Father,ɴ.+.p.a.ʔ,ɴ.+.p.a.ʔ,ɴ + p a ʔ,,Sagart2019,1249,,,,,ɴ + p a ʔ,,,1,,Sagart2019
OldTibetan-68-Fire-1,,OldTibetan,68-Fire,m.e,m.e,m e,,Sagart2019,1251,,,,,m e,,,1,,Sagart2019
Lhasa-68-Fire-1,,Lhasa,68-Fire,m.e.¹³,m.e.¹³,m e ¹³,,Sagart2019,1251,,,,,m e ¹³,,,1,,Sagart2019
Batang-68-Fire-1,,Batang,68-Fire,ȵ.e.⁵³,ȵ.e.⁵³,ȵ e ⁵³,,Sagart2019,1251,,,,,ȵ e ⁵³,,,1,,Sagart2019
Alike-68-Fire-1,,Alike,68-Fire,m.ȵ.e,m.ȵ.e,m ȵ e,!,Sagart2019,1251,,,,,m.ȵ e,,,1,,Sagart2019
Xiahe-68-Fire-1,,Xiahe,68-Fire,ȵ.e,ȵ.e,ȵ e,,Sagart2019,1251,,,,,ȵ e,,,1,,Sagart2019
OldChinese-68-Fire-1,,OldChinese,68-Fire,qʷʰˤ.ə.j.ʔ,qʷʰˤ.ə.j.ʔ,qʷʰˤ ə j ʔ,,Sagart2019,1252,,,,,qʷʰˤ ə.j ʔ,,,1,,Sagart2019
Alike-69-Firewood-1,,Alike,69-Firewood,tɕh.æ._.m.æ,tɕh.æ._.m.æ,tɕʰ æ + m æ,,Sagart2019,1253,,,,,tɕʰ æ + m æ,,,1,,Sagart2019
Lhasa-69-Firewood-1,,Lhasa,69-Firewood,m.i.¹³.◦.ɕ.i.ŋ.⁵⁵,m.i.¹³.◦.ɕ.i.ŋ.⁵⁵,m i ¹³ + ɕ i ŋ ⁵⁵,,Sagart2019,1254,,,,,m i ¹³ + ɕ i.ŋ ⁵⁵,,,1,,Sagart2019
Batang-69-Firewood-1,,Batang,69-Firewood,xh.ĩ.∼.⁵⁵,xh.ĩ.∼.⁵⁵,xʰ ĩ ⁵⁵,?,Sagart2019,1254,,,,,xʰ ĩ ⁵⁵,,,1,,Sagart2019
Xiahe-69-Firewood-1,,Xiahe,69-Firewood,tɕh.a._.m.a,tɕh.a._.m.a,tɕʰ a + m a,,Sagart2019,1253,,,,,tɕʰ a + m a,,,1,,Sagart2019
OldChinese-69-Firewood-1,,OldChinese,69-Firewood,s.i.n,s.i.n,s i n,,Sagart2019,1254,,,,,s i.n,,,1,,Sagart2019
OldTibetan-70-Fish-1,,OldTibetan,70-Fish,ɲ.a,ɲ.a,ɲ a,,Sagart2019,1255,,,,,ɲ a,,,1,,Sagart2019
Alike-70-Fish-1,,Alike,70-Fish,ȵ.æ,ȵ.æ,ȵ æ,,Sagart2019,1255,,,,,ȵ æ,,,1,,Sagart2019
Lhasa-70-Fish-1,,Lhasa,70-Fish,ȵ.a.¹³,ȵ.a.¹³,ȵ a ¹³,,Sagart2019,1255,,,,,ȵ a ¹³,,,1,,Sagart2019
Batang-70-Fish-1,,Batang,70-Fish,ȵ.a.²³¹,ȵ.a.²³¹,ȵ a ²³¹,,Sagart2019,1255,,,,,ȵ a ²³¹,,,1,,Sagart2019
Xiahe-70-Fish-1,,Xiahe,70-Fish,ȵ.a,ȵ.a,ȵ a,,Sagart2019,1255,,,,,ȵ a,,,1,,Sagart2019
OldChinese-70-Fish-1,,OldChinese,70-Fish,r.+.ŋ.a,r.+.ŋ.a,r + ŋ a,,Sagart2019,1255,,,,,r + ŋ a,,,1,,Sagart2019
OldTibetan-71-Five-1,,OldTibetan,71-Five,l.ŋ.a,l.ŋ.a,l ŋ a,,Sagart2019,1256,,,,,l.ŋ a,,,1,,Sagart2019
Lhasa-71-Five-1,,Lhasa,71-Five,ŋ.a.⁵⁵,ŋ.a.⁵⁵,ŋ a ⁵⁵,,Sagart2019,1256,,,,,ŋ a ⁵⁵,,,1,,Sagart2019
Batang-71-Five-1,,Batang,71-Five,ŋ.a.⁵³,ŋ.a.⁵³,ŋ a ⁵³,,Sagart2019,1256,,,,,ŋ a ⁵³,,,1,,Sagart2019
Xiahe-71-Five-1,,Xiahe,71-Five,h.ŋ.a,h.ŋ.a,h ŋ a,,Sagart2019,1256,,,,,h.ŋ a,,,1,,Sagart2019
Alike-71-Five-1,,Alike,71-Five,r.ŋ.æ,r.ŋ.æ,r ŋ æ,!,Sagart2019,1256,,,,,r.ŋ æ,,,1,,Sagart2019
OldChinese-71-Five-1,,OldChinese,71-Five,C/.+.ŋˤ.a.ʔ,C/.+.ŋˤ.a.ʔ,ç/k + ŋˤ a ʔ,,Sagart2019,1256,,,,,ç/k + ŋˤ a ʔ,,,1,,Sagart2019
OldTibetan-73-Flower-1,,OldTibetan,73-Flower,m.e.+.t.o.g,m.e.+.t.o.g,m e + t o g,,Sagart2019,1257,,,,,m e + t o.g,,,1,,Sagart2019
Batang-73-Flower-1,,Batang,73-Flower,m.e.¹³.◦.t.o.ʔ.⁵³,m.e.¹³.◦.t.o.ʔ.⁵³,m e ¹³ + t o ʔ ⁵³,,Sagart2019,1257,,,,,m e ¹³ + t o.ʔ ⁵³,,,1,,Sagart2019
Lhasa-73-Flower-1,,Lhasa,73-Flower,m.e.¹³.◦.t.o.⁵²,m.e.¹³.◦.t.o.⁵²,m e ¹³ + t o ⁵²,,Sagart2019,1257,,,,,m e ¹³ + t o ⁵²,,,1,,Sagart2019
Xiahe-73-Flower-1,,Xiahe,73-Flower,m.e._.t.o.χ,m.e._.t.o.χ,m e + t o χ,,Sagart2019,1257,,,,,m e + t o.χ,,,1,,Sagart2019
Alike-73-Flower-1,,Alike,73-Flower,m.e._.tʰ.o.k,m.e._.tʰ.o.k,m e + tʰ o k,,Sagart2019,1257,,,,,m e + tʰ o.k,,,1,,Sagart2019
OldChinese-73-Flower-1,,OldChinese,73-Flower,ɴ.+.qʷʰˤ.r.a,ɴ.+.qʷʰˤ.r.a,ɴ + qʷʰˤ r a,,Sagart2019,1258,,,,,ɴ + qʷʰˤ.r a,,,1,,Sagart2019
OldTibetan-74-Tofly-1,,OldTibetan,74-Tofly,ɴ.pʰ.u.r.◦,ɴ.pʰ.u.r.◦,ɴ pʰ u r,,Sagart2019,1259,,,,,ɴ.pʰ u.r,,,1,,Sagart2019
Batang-74-Tofly-1,,Batang,74-Tofly,d.ĩ.∼.⁵⁵,d.ĩ.∼.⁵⁵,d ĩ ⁵⁵,,Sagart2019,1260,,,,,d ĩ ⁵⁵,,,1,,Sagart2019
Xiahe-74-Tofly-1,,Xiahe,74-Tofly,ph.ə.r,ph.ə.r,pʰ ə r,,Sagart2019,1259,,,,,pʰ ə.r,,,1,,Sagart2019
Lhasa-74-Tofly-1,,Lhasa,74-Tofly,ph.i.r.⁵⁵,ph.i.r.⁵⁵,pʰ i r ⁵⁵,,Sagart2019,1259,,,,,pʰ i.r ⁵⁵,,,1,,Sagart2019
Alike-74-Tofly-1,,Alike,74-Tofly,m.p.ə.r,m.p.ə.r,m p ə r,!,Sagart2019,1259,,,,,m.p ə.r,,,1,,Sagart2019
OldChinese-74-Tofly-1,,OldChinese,74-Tofly,C/.ə.+.p.ə.r,C/.ə.+.p.ə.r,ç/k ə + p ə r,,Sagart2019,1261,,,,,ç/k ə + p ə.r,,,1,,Sagart2019
OldTibetan-75-Four-1,,OldTibetan,75-Four,b.ʑ.i,b.ʑ.i,b ʑ i,,Sagart2019,1262,,,,,b.ʑ i,,,1,,Sagart2019
Lhasa-75-Four-1,,Lhasa,75-Four,ɕ.i.¹³,ɕ.i.¹³,ɕ i ¹³,,Sagart2019,1262,,,,,ɕ i ¹³,,,1,,Sagart2019
Alike-75-Four-1,,Alike,75-Four,w.ʑ.ə,w.ʑ.ə,w ʑ ə,!,Sagart2019,1262,,,,,w.ʑ ə,,,1,,Sagart2019
Batang-75-Four-1,,Batang,75-Four,ɣ.ɪ.⁵³,ɣ.ɪ.⁵³,ɣ ɪ ⁵³,,Sagart2019,1262,,,,,ɣ ɪ ⁵³,,,1,,Sagart2019
Xiahe-75-Four-1,,Xiahe,75-Four,ʑ.ə,ʑ.ə,ʑ ə,,Sagart2019,1262,,,,,ʑ ə,,,1,,Sagart2019
OldChinese-75-Four-1,,OldChinese,75-Four,s.l.i.j.+.s,s.l.i.j.+.s,s l i j + s,,Sagart2019,1262,,,,,s.l i.j + s,,,1,,Sagart2019
OldTibetan-76-Fruit-1,,OldTibetan,76-Fruit,ɕ.i.ŋ.+.t.o.g,ɕ.i.ŋ.+.t.o.g,ɕ i ŋ + t o g,,Sagart2019,1263,,,,,ɕ i.ŋ + t o.g,,,1,,Sagart2019
Alike-76-Fruit-1,,Alike,76-Fruit,s.i,s.i,s i,,Sagart2019,1264,,,,,s i,,,1,,Sagart2019
Lhasa-76-Fruit-1,,Lhasa,76-Fruit,ɕ.i.ŋ.⁵⁵.◦.t.o.⁵²,ɕ.i.ŋ.⁵⁵.◦.t.o.⁵²,ɕ i ŋ ⁵⁵ + t o ⁵²,,Sagart2019,1263,,,,,ɕ i.ŋ ⁵⁵ + t o ⁵²,,,1,,Sagart2019
